id;n;e;d;p;q;t1;
47;9f12006bcce3dacc8c36dff1fe13e1a4d225460cf89cd50081a2803cb26f04c77e78b99025b67ebb8e434470e24e5488963a93b85d70235731b8e47f326b41542f168f869f03d058c1c51c32a2ff7e8f90e1ac1cd1e4d8480a3154267f295afa56147772a9eb23d58d1cfebf8dced8a77de249db73fdfdebd0558407a7c7f975;10001;7a7887ae77efae93f21885cf7149a95f1714ef9c2905c6d13efdf831c347caac35e989253c84078b2bfb0a84c7187be93591200ec0920803a81aac826a353df3f602e84dae11dbcf9304a31b0b844af0d99d647a34d2d9c37e2cdd4958d46781dfd6bd4df5e05b2f740edd5c83483fc223343f5fc619dfa13cba6965cf56cff9;ce853be06328388ad9be6072ef828be996bd05029ddfc2fb2bc6c5ca83e0c06e7a025cc80f81247cdd85cf34e45fc391ac6ebbb593b58a5cd36831fc1258b98b;c52e73c836e3588f849fec3e431ce224b89cbe1e2f346d26d6851fb1c8d2d5d58a6ca69207faf687944b1b2633e82970316e2f3e11c06e781ff77255010a78ff;11203161;
48;a98d43d3445fdbc81a65c8466cf86db5484068109fa83cd5a8afb6d6b4ebb8b425b11a728d1f1e24709336b39336d6ddbd4216f4d84d3b865d212f9d88831ebe1fd0a53e031c22e762a0030eff7da510778f8a22bd5693f10add4b7691a8f06ed64f6e3941a8be9c59b128417094cebd9996cb81dceb39fa0ce54c129e1c4d5b;10001;65ac74b3c818c3af274549e81188982151866de12a1cb4fe5afda3e2f4f335fbb16e96b182b6da5877b98fdff7b3b6fd99747c57af2e0137fdb8dcd8d6f7ea0297065c2f71f75aacf1255d73304319d3ca1b064edc78a639975b59304ff80987e080d9ecca58e5fe589d88cb5f6f4c89ad76d1bf82b3a2591d2daa91d22302e1;c96bd8965ccc3c3c94657aa700161d65de5e5b35165bf889189ce14ed6acadc73c02d7ba701d4c1ff416c3dd40427687e899e52f0683fc00a6aff1db2fd86a7f;d77eb447e1423100c3f2934b45d8495fb01a61b2fb6df72271d775272cfa5fe3db61dc1b346a894a3232075d9858851fb68f8596af31d20ba43ac610c8fc9725;13969255;
49;c8c2e1cceddd4b2c4de424f51dc23864607a842cd37fc236a1884cac773690c122b7b7a710004919290870e96058a75f1b1ba8ecfbda5279ade3313c232adb3cf0fa319816625dc1eb2952ccab334af16fa07333142b5ce4fbca3379cd1e5ffe4296630d0a242aabe944a1e000902e7aba3ca60fc0999e654a968f2cd5940a6b;10001;1fba149f233426ae20bd1e4e125ee03494bea7e6c1a1de1a6e1ab12b4c47b6469f6af33e169c44f111f80088112ed17c89372cd20ed728d38bf46c9279684b6f2501e119dc1f9906d5c5eafaf243d5f35a47218845c665b178590b9534b1d6c169369081d38d37d8a103fcaec8d1f23a9220204240588fa3ec8e07b9d8a67ab1;fc3ee26fbfd285cafb2ed2ff9bb0f083b40f70789b1fe701afa4d39ef11cbe894ce11604348df4957880e9f6b5df8d3251b41ff27e2c29b55b82ddf4a01392f9;cbbfd470f3ed6bb0de36720963e02d048dc0b86485af0152b2d5b61cf285e222f8ec0ea992414596e05fb7f110bbe013d34574a12fde8a01ab8cb3de0dfebd83;20159342;
50;c6aba69a8c4007e25f1028b2acbb1727362b2825b26c81a59659b83f48da7906343544b5ac68a69dfb358b71cacdcebbbfa1ac204a992c591ae4ece09225143818049cc5e5eb50a7486d63ac74a0a28cda5e9a1f90be1b86e5e2f20977bc5290a6837c9041b52bf1b742bb1d6d4b6f6d65c8d8bed7e463e2c89bf705b23f7369;10001;3395f47fa2b52996ecea2c3720c4bfa14dde6ce144f009c5ee4143a7230a9f6c2df83aec15656306186971d8cd391d5a00cb40ff6d7f52559cb71e8ebd43e578a9d4df71e73bad991add026f4e1ee8bc7a89e9bbf723682f0c72171b953ff166dc78df6f94baaaec5430ef5789a7c0530efc5c8435a110fe5e56ede566adbab5;f1d316f01b6154aed2b25ded0bdeb3e0fe19d698acc40c98dab4ded5fe9900473ff05809790a8e62e69d2d4b39487b59df347acf25db4ae88cf87eacfee0f4e7;d250f9a53fee91cb78d7c81bccbc3b9d4b3d9d26ed9d3f96f21d6da2572944db06bff97abb36ada3c4f04c6b2ef3d5b0d19c92c2f021d1f6dbaf5230c40cfb2f;34458957;
51;f049dd259f6e0800ce50aebca87d1ad9bb271d26f1f24fd451389a6e2661b256865e9719974acdb099abb0f9b2d108feb42b8e198882cf52c19d1756f747706593edc11c69ae9b1f7584e3c5935ad286cd8a30721add3766ded22dd46f268dea1a85ef16e47bcc95571b583b69ff2b8d0dd0efd9abc2ca212df33496bc4a3807;10001;5c515498aecf1c5e0ae62eac26e3a1dc432e3ce20894bb1cec739dc9720f98efeb420e3573cdf686c21397b3e782ae3d0545b29b96ba03235d659860fe324138d6de0ca17a8d9ae163250544eccbdd6ed4ef38d6cf66d90697dbef7e23a19fc5f93154906a7de409f470502baccbd7b2fd492576b87643d04d9c18cd4c918019;f177c0a1f852030683731fa99bd53b44860381079155a29af4daaf9635629bf75f8ef9779c5601cc33d1d28fed03fccdfec5669d83c4efc5897de8c347cb04d5;febff15fe790931afd2af7620c7a84356a05dbe083d6e6c2924a238536382ec08b9ce938857681109bc172c24dc26a00a32b6ee208ee5328ae1a50dd6a47e76b;27381114;
52;aef2e9bd90858b0bf247cbcf42e0a84a5aca7cc7faf05d29ef763c559fc8689e45abc10774a9299b6f74a5faee203686ef56c9d300e6eda183a63a88a658d1b4be5cb74e8e607c972899f3a48716cb498ae493fe2b0b61a7eb2c086233951c1409677642df24cec2a7e8da781a74fcc8e41119d424dab5b49d1841708eaf642f;10001;5be16196d836fa8ebca0ae4e5cce46343eb8878e33a1571c7611ff9fec79c15016411cf08079734b99de866961f4730eacd644cad77770a7d9cf4c8085f4b1b53f4d96fb349c79e8125b7ef18485d3b6895e6ed6115fe2ae4cb96762a8b83def50ca73b6770dc22d774c894c88043256f3e1eb3dc24392a6a914d3c389910281;e2ccfe5e52c6cbe1911b0aceb86e1da237ca1a98d8b4ae4ffe2cf2011c0713337a3898359837ec806ca1eba040a49d8d54b2802ffe50a4760e462ce58f9d0441;c578f5f591972ff530a653ce09ed835299bf568066a2fb531c4b9948826bd2d677e3c78f8b2858d0981209e6b588dce0a3a922098044124110fffea0ed878c6f;16936702;
53;e0f4638b499507629b4d14c0a86336405240a48413d76701f782742efac27198a9048791c3e469b700a495393f8f903540906256545b3410ca32882948f321669289b5fecd2877d14af1362e02481ca0385ca2216e20898c24e009eec82d17e4cf55d34284fa4196469d79fe10888bf1b8d62028ec7e683f28e2a6e2879e8d01;10001;dc29b3a725ebea5f72995d1f356e6c31458f28b46f6ad8d0cef9e955f56c0a9b9b87e85b1c3ad7d0189bfbc41cd618105651393d3eb04863ca50ec7c637e3907818ba2ec7c3ade2568009e0ed0c368fd2ee0089830f00c25b0242b69d8387c7b4fe9d5b5b35553d3c6db54679bf29877dc36926c5bc0e0cff77ee515fb83af45;e7b6e550318df36d023e3eed319a341f5e5539cab0cf3d4354a0c07cb1e5abd69dea515ad491be3202878a012a998f371035fd3fdc0d716fb3ba226b5ae64ac3;f8881f314ea8e1483074d6a5b4a1d907f25398065dd0a52447e25b7f716cc3d7c4728ba22a84e4e26bd9837695ad732fb3bd44017a4c91ecde1c91c6d531a4eb;17656386;
54;b6b23ab9454abe4debb1e50349e9e602da0001c9dd4f00a5e939c2fd29ce9be540cc416852b8722e9c9d6c1f1a79250fa4d28de3523d9c30cb24413631d4d8283d9c184d09446eccc340707bd7ee5ca7fdcc4ca4bf96299a416c01e99d7778cc7c8539c25dac7965017bef073b061e9a5290550cce3232097a5366d325c6a451;10001;722fa9365cd19f69d23348a0aa94cf16df2bfbf230290d8da4dc5e3b9ee2ac5b3809b1a3c377d69dbd7342bd99ed37b5b45d89231826bbb55f7214740be72d05c2bfd9f6a7477366c9b8baa9693d7e1460a2c3bf80e6f292c5b6f969e15afc284fd70585629cb1af7438f58547955e940020a41b1a142b2b36efed51af620935;cad9971cf8fb3b7e4884539fcb676387c31f7112fa83692d3dea50ca483df87c9c25a7ed84f8ffe69c488bc00807542ea6c8bd3ea21c861ff8a6678711201f7b;e690cd28618bb9cd41bed76ddbc5d505767f74d6c866cf23c51a7cc317c54d0485a600d04d5104d5499ae63dffafac41aae9c59e4c16a3828bbfe85e71cffba3;15176531;
55;ccf04c00c32a95635ce1862219802b1e7558892440e4d25c992c14be74dade6cafb5eee68b48fc24c13d6a009e4df5ffdc3b034214fb691c64e9c4a07f297d1bb0f61ed3bde7eba1c4bb47b67d73e7d0195c2f0a5bbc30193205c4ccb1f71871d829dddaa188306de89f9242fed43bb9149d26a18f7bb5668181c949eb50c9bf;10001;2a4bf603ba4411acfe407584982ac1bb79909a4d672f52d355b1a95e5d93c6903bfb9aa0ee6253d7ea2218bca3ef8734156a009424ec76972ba4abb64c486dcf684f4dc0d34efa864168f12ee134525ae428afc6ab6e06bb0220556dbc9e36bf2eff0fcc4e450e28b8859b7225329a3fd8d80778eb55527dcc54974b3aaaf5c1;fbd78e56c54877bdbc3a51703f3ac6cd387c78ca6f0b19218241cdc137bb8b9f39cd898dcf9b8fd2f09886b1714b8cddb3573453de0d915ef18d3153695dbeef;d0527f604bdd88e9e6d46aad01b617121f9ab50342deb317778741d750abc22b4676179886580bcf3171c0e3a4d6547e4758a3d0f3be818b0c5546ffab34a231;55914636;
56;a61482e4eb8ac3ceef438bfc6b105f3e3a4dcfe07156b58fde693ea8cc541eecd0adec09203f019302b9e8b9d228491ea72f7f0d42fc589cdc1c294fd02421ce7660147cb2e60fa4a74edca065d5311f85ac901c251fb96cd3b2e546f67e62ae30c4d674a83d80fc420f7826a7c0d28ef79a7f2b4b40ef921c5db858842cc3e9;10001;55b31be038d3403b5627cae293f4bcd105910585d1b666b63894a26ac4155c67e33efc1fb16e11c7e48e3e5334e8e8e2526f25e697fc53558e175212075bbdbd517517f6d17d92ffda8509dbd2bd591f5444a533693aef29067580e89ab5e07ee91fea202ad74f3e0eef23b8e637c2c686f48a5c94d94a6b1cb8c7755b99fc89;cfd5100e27489e2e6e03c0fc60c711aa890b773e241b7439cb55cbdafd6d8d631d7b581d9c085aa0427167c76019b9a599da99c9f6df40e03236e3b2edcf76ef;cc923e4febeaaedf99d564847a979beaac72e10facb33d214e886f3414543a0b095d3dd7f4d20b2c46bc47355f89d6ee0be53890b54ed6bca3e36d35d11cb2a7;31083682;
57;a7e8ed1ea8766e77a27a520becea0616bbe2d9616e5f2693cb89ca2bb0c44a89c250920d88fd49a8cb70c2cf784979ac2141b629feb1c49be2ecc0761688fc7769cd70423abef0f7b911eb5c5b717ae53f09705ee6ef1a4f4c945037240d2c8289c71723b949cc72fb4f960eef74f579a90892ea4d003e63c4138f2df582e627;10001;4f9488d5aff83990fff3c3711d7f29159b44ffcc3ab8641b462b6f2357eb207cbc18ddb0068e2d5c0fd7c8acf610b4d70d080ce348704e83a78098131fc91b0664aad4999a7dd38e4c1ab00c0e5e82fa27b02749267b60c1b7df38ada8f5cb975e854fd2cf298148063f66768770c3b1fefd89f3bf5a3d5f31fb284f9dd87739;c1f391959881f25a7cc5904f078ef365d5898c15a66637026e3c13fc049ec5341457a177ef46f1477eeec51cbfa186dc1838da1d292fce424113b2d1aaa1fbed;dda0941b5664aba25f7db7000e0c0a65bff0017c083285055fa2905f78e8c404852bf4c2636c1bee103134972e5f77db488054220fb663473d6f73f681202fe3;27054414;
58;c126e62f7bc2d85027eeb0976c5039038fcff904d73a28fb479b2b4414040b3aa660395162af24406bb0804b37b94e71eb4349b07125c013477fafb949d5f3d0a9aef796aa9101ce5254de1966534616ea9ceb248cb574bd2af23f2b78e80dc4f7269ee7243e63e42b2419a4f25d6e021d7d9ab0b089d0df2966369a49813c97;10001;aaf0522713d08cbfe3974a91b83a073b2fbb4f1709a35f41834dc02cafca2465f378954181a49ee0a46dc01cd1641e1893ad293a0de8eae42512cbe19f86ca0f04526ebe33e89e983e7b2621aaf9aab48b36d41e3657d2b8119212427760a6d1bc6e17776ee2ebe317fd07863c3e9c473d85bd042bdf0b9e4efb75f3e0b49b01;c3c5473f1f312b2d3ef551616b9bc8cb4f78980b812d6e2b45eaea586313a8fa2ff9d5021db655d1567145840f93c801077071fecd7550ffed50ba71b165ece9;fc93607798327d2623518be2a11ea425056036c1b631e627cdadd688e41953d52519ea6d2777331f7471274e231a0c3cb7a516927e01f6bd01eb83b7c895ed7f;15253081;
59;e6abfb83d6b7b22b02054f575a5c465b40f93c7ced7b08de5f90fad0041092ad75b83348f65f2428b5b814cf985064d7c1da95cb1786699350ccd49909c6fd34ad9c758397050c975ee5e8b64d2cc61f03589b02398098d8829547c08b7a0d344fcec5ccc6c24616794cdacb1831052a5a7e5a93bac166cefeb64a88bffb3343;10001;50a04e725f8ba7a7e6b5ea6c92f5ebd59b99422e3c67a3caee4663946fc7472d8017193de8778ad0fbeb52c2d8ef48c02d4ef4ca9ef76951878d80c5d928077a473ec6c9211e7197454a49b826ff7ffcef0652f4c86165decf8c2d06d365b8eca4995f0276112574803caa0dc7ba3698c51187be76cedf59e7de1f982394bc71;ec46f161db5c414450ece5d2d1f5e59f5ca67ac65e1a8cb3c4d2bc140a4d6bfcbc87549f52d86725f3413bf0613675726f656011a92bb40ecf21538acbd5ed89;f9ed4226e5b2159cab740e06992861dfbd308004d5ee8576b8903cda26fb1e3ef203c17710d5b9ff335dc4ef97e0879dc568f6ee93ec1b3bee5c5253d341d36b;20892306;
60;d781fc308247e447005178feff3720bda7c8836c11da5c94163dcbb0f59b9d12954b387f7b7f6116ff164501469dd8eb7b034b246f8c0e8ecb97534089f734f73c2b75e7cc2d4fa71849d17297890751ab4af164b70296064c3c614e445e4d6ee9e3ad78f25c67ea2ed3deb45519c5b82a701611b4ad14383181b5137e4f7865;10001;20bec978fd72bb06e6cf7a5914a265c12b8b561cc7a1ac4b7c0dabb399be2961b779947e1a5fc27ae20b9a34956c4a978d3b74e176698b94baeea561bb14eae116c12e8b45b8d5779d72fe1bb67604af21356d5c24f73c6ec113ca51148a0f9c6777990d3ce770d98af4385f7c4f181537f7b5dbd09fdf22e4e4dbafeb1427c9;f334fd7ea8a92fb3c5205f0226923b9c6569540d3efbfe196470f8df5dc6c38af2936a5b64e7a2c55e6595390d31c14b98280156af8849424db76933b53c92ef;e2d7ffaca41acb5c1645119ad843fe38701458f82fcd620ab018db1eab7c55f2cc2ced1338169518950d2dfb49ffdd3cb3ad949d3ce2fc8ea55382b70b58d9eb;28546744;
61;d0e506d8c97294cd2bb1ff82ed82c2b8cbb70f74c0e46403fccbadeb9222233dcb685445d1ea8dbfffbd4bfe30713a87e4744a2410242c4b8fa2758c995a882e8ff07a9733b54532f173ad494a56c71a68ba6db5ea7547604a8c8d110777229896308351f7b5989c665c537095834f1eba7c69320af32f27bc684f452255cd91;10001;bacfe6e49e9b12c9bd46ecdb38eed49710cfc049c86b37aa7d3be568a3825603e05187f3fcbb8752ea316eb17ebef3fa2d6b7616743cf54409caded70319fc68106d6540ce90cb6aacba0356f05593822e6fa41f8b1758efa1ab365a852c5c7ffef0f180ba19654233148bc634d8bcbd1bcc48adc218783ab7c81a4862485001;fc5d03b4602d2d9f84301f187c7e7fc92675cea3850b5555877dc5117cc71c318103ef3839d45a9e7f16bced27f09019baca8da67cfd9c015f15d3eda0e1fd01;d3e7a73cf6b4343266bf90a6661f297b2c7b49b6852a30e8e50dd4352e971ed9316545b5f427bc0f8e9df8222250650eeddbd94a857ae9c6198504ba82d58091;13826583;
62;cca8cedf7963a808924a13c2e67bf4ed33548118b889ce4f9370dfe09eee1f98bb7f5282b37a88bc849575881a8b10b2feaf345fe05200829c2085d5a048deba488d92e1dd84c791b7e54f58f1e9f51204c8b28486e7699bc4e8fac9a0c630ebd328e4e0d03ef3f6d9aa7ca35d82710b4b87ecd6a74b94ac0fe370e98dc70263;10001;628be2593f355a630e35f7400105ad114e8721468b0d68376f1289eab9fc856060e05515b4608b58e32aa89669d98ea7f1f4e16e4d308f28550f60025694e011cc0c6c7a24f28ce5a66a5134c11825566535cfd3d56da3b52ef0c302e32cfc449b077482eb679374a52d9c62320808146d7226a2cfdf09048daa0546fc352379;d5c5e2be2b26d68b21719075964791b98747742af991ef35ce14a54a4ea5cda91857d81c0888ca9798b81adafccf4ea2ed4a8cdccdcb40f1add4d441a5d20b47;f516109b3a65850879afa87926330b0e1891e3c3388c618f52d4dea9bd105ed5ac72ffe21f7da4f1ed58f0f76ae94a8f53c73e2c1bfdaff9f6351af4d09de605;15486379;
63;bea33e17a9ea633795a37d93a0e15c709b5ac11d8149f450114d8ce239ebd2957ddca304309fb90f35c6a113484929344219f11de0fd42e673adeb125c404204bef453dc717d755b2ab5e37290e58d049467cebdc833635d7246f96a846e58d8731c2604d0fdf0a5bd5a156c795a318192ab41baf5146d0a05098255c23c94ab;10001;b21d7376489b65f8192797bcc723c86aadbc2d9293a9b54ad9dfcb31d34c3284da03bb8bbea27d1568f91ca61773c3bbbfc6dd313d75637c4db8c1597637d3755d56eacde6dde21b678dc66bb5d0b5e6ef0fc3311dd4126a42aed58d9078c1bc132f34afb4d20cc37505ef27b8a18b66442116da5cc34bf2a15692f533f5b51;f0ed6bf5c1eb064f569bbeab827f6d20ec31234fe1562cdb0b8b8c6f67e62d4a60f48a4521ad6792964e30da2fcf6ef9a124c82ae6e3691b2d404074302e6d83;ca90677237c8b6a660ce9019f3db7917beff0150ffed66696dc8e757ef15c60ed1d2c147c5c888fc2241fdef0915d0586268fef7750417f9e441b6c2d670fbb9;29371562;
64;e065f01e95eede24996f2b2d2acef31e2026de295e6d78e23df358eb9513b53c720764840287ae961b10f317c4c9c39edf81348d1f0eecc31b24b32d40e5534bd3de987e68ac8760353cd2ca1a260b1429a3273b18835758a9b8c3edfaa3a313105bf682d95c34dd7921d0323f9020e6369dc877b7e0afefab6648df523af117;10001;555c31a550df96bd51688a821a00b356c86040ae77ef28c6d74e148b39205016f8417ba903d55d4258757023a08627d5edab96b400168b5604a3474d759c46bca12ff96b8c1f432d3c7ee78b2ff2f85e16c79167e4e5f6a1514817f7464d9ae4f4ca304fac7422d28b7a2abe34fcd642d34850db7bfd4ba5f417864210490031;eb1becfb49aecf44d81bc8887af2381614cac45628f50985fcfaeac3e67b85afc08babf221555e99178687b72b009be42192fd5fcb2fbc3ac23c0246169cde6d;f4565e956775aa5775bb46bd04344b15bfd8138afa7676fccc50545ad4feada87c3ebb0cf680f5de0a310f968aae7f7228f8ec9cdaeb13abb6715f7e874ecb13;48300194;
65;9b7fd37d33fbd6288f765974d5ae5f0a4976da1b424cf9ea9be8c1766e74a349dd17fc15aff389630bdf52949417949f2a42e172031bbd99233e49e3d61ba89331b0ff16d910faae576a84f5b5191bd7b80839ba51ddf12025d3948f26fc318abe0cd1f5a31d01a27cfb51f9c3d287cd271e4b45cb4b114bbeac71029a065533;10001;4a069548d2597e3f3ae4ad7b784a158691289a76459edd8eb98019b166adf21a34bdb94d1dc143533a90ab007e6ba75e0a41628fe338ee8e9b7f88af84fb0fc99cdc8284477620431d71fbfc67d9a56f0a85fb798ee967b45aa13e1bcd6ad494902f92c8b81a2b999b9589eac39e0371d66401697d17bc1182062c538a9a6b61;c1654f69def8790fc229cc6e70f4b7c61d7fbf665f82dfaf1bbea8f1a52e664424ff5d68d4768df923eb046e97290a838163fdf1655ac7ee37d5c300ce072e43;cdd60add2ad94d6e630f436d11557d580c1a8ef5c52f739048637904b5cbd757b9745bfd28084db487c47f54dbccbd3ffb971a41596e888d95be00d38d466651;23189015;
66;c7db934a062b7d77f0d0bfc5086b7746a3b816e8fdbc943215290b16cb8d9c10d3720a6b39b71808669753a3ea370e5c7f088aa91357215d5d9d19c13dc3de02afeb6c051ec47e4dec6667bdb9edf4df49f9bcd62bc795c2f98999a876c9370a8e03596d5508884fb00f763bb2067a4fcc6586e1d1dbc4075a36615e64709b57;10001;c2e0b89e55a5d292419f4b5f34f69537ac2cb52a3b40c6c08f21964e83ed716076cd9c9b318bf74339c61528a0194f47a217121e0b5dca8adfdd705f9d7a7fdf24fc5a24fcefc1f1b814879274441a8b9d9d7c5815a080ec17c4726e02543bfbf05680ab7582d5b651584cbd6843e5ddf5badd23514c3172b8d608d747bfd51;f051a4faf2f30f2053635e59e8e7e817d14e3a8e39b0cb4611ae4e710c7bcbb44d2197bf195f37dfcec71b5caa181b1d6c23e58365054890e7e25b7ca2b2edb5;d4e60e2e5b6c2ab7af4ad3649a31f5e5e26462ea6be6c1b86a8be6e56ace63322e9acc500d120099c547357af4f4157a90deb7f01f38275f757f79339aef2c5b;32092688;
67;f45cc746554c8e70de50744183fa70efe13e2224977199a803dd5d84187e672bf302704c5465a852069ca3fcb63146301ff08ea1421868581902ad16f978fb024842e7eca7a21d1d8ec4975167d24a3964649b78156f9241f7ab8eb465080665752bc671c999dee11692a2fef3a29b4652bb78c1f76077523c48a82bc1ea706d;10001;153463da77967019dd40d005cb65151dcbc6ef818b5ec13db23028684913d6f21a6150cb5edb7f72b6be2b00c7f298ab9e69ea8695ccb66946aa53c8d59728f8cb51a488d66ec63ca328dff0145c4f8612c614292b475ee9c0de9ffd4c967c38f9ea9098f75555515a2a1bf4518039aac3dac51fbd67a42fb9a345599d4ba961;f81383fe7acfd7d0dda160f5f8bde8d40be728d6024cfa09accf1983d4577d5ac6dc8531f8a6fb9750bc842bc1f6cd38409d048de024ac6142c05c0ffd4fc8a5;fc2ae53c97b44e3d305f2af86ebf37a65577994a2f8f6e9ed8a42681ca8b22ed532ccb99f0721da446b18495a35ab9b569b1a75cce33c0e2f01fdcf8c326b629;16239336;
68;ada2a9d47448ecd4071afb5a036ef8d090632580e2ca857598a0efd8c5128f58d088a622bfee680cf82d7ec38624d65af581a8ab6e8564377fb1288f4c10188995b7d29ef267a16a6b816ddbbd581916940af9e1b9325f45a983c012ffda35a9ca2bd769de57f1b74a67aebe86a1efda321058e49d42911f008343a707ee92b7;10001;35ae153d065a49455f90fae6202b9da6b50cc1da6fc2d6b1bd66fbdf9345a2a57d8ad179eac664caa5ab430665a15bd7b110cdb97a28a90bf3612cbde8710d7470e35c922b17556ab8ba47086798f4575610058c977d01de5e3b54ca477206d0bcaa42f8eb397784f3c3769dede76854791dd8c491d2004aa2eeeb590a914031;e39e52c6daaf7337a538ac3aa9ba1398744e000f45655717eb1546076b98891170b1760708d7b2713e1940b58a8abed1789ae2313e8bac9c62efa099a4c3507f;c3492db25164742bbf62ac8b938b11cee86451f8316554c15f0a4e27e0f91b82554544592a676f5ec57b376bd297b6834dfe40bb18615383a615f3b0a8cc21c9;48185230;
69;b61b1cc2bfc455932b731308169e47725c4ebf2cc166190430f9c6abfe75f8027764475a4bac159fb7997d5f9aac4f7bb557b3402f3639dfd67ea2dbba31e0093f6693fa1691576897f0447622d8f8f7ad083acb47ad2d8c9863c86642340eed6f0bf8b630bfb95fb2176e439fa6e16dc82dd8553bddffad75e9755969152e33;10001;41de52abdaa35074b81d9a7fad76b8cf13b6640df33253d0214ae762a4dad4c7479a1cf8fb30166e3c01a7c8a1f0bb9b3a7fab5586fe2d36daa5d99072abc1a5da77790cd7e9794a7ae4295d3e64d569c6a9651eb3f85e41f37720ad8276d2b0dd044c4873420cb85b41bce9828e50d068f2daf73b94f5a47f73d845a9b573d9;d848e691ab1545f468bfe8f64764a19d2658e896c9877c4ab161e39d76c4c2c2a74d12257cd26243596fa2578c10ba4c81e478c130021ad5008f501ebc020ff7;d78b88c053d49c3f9414b2870a9d59422ef59b24a8ec44fd6a5edd401296a61e684431cbf14b7515e3759112d1da37b03d5d0a3d8c45cd22ca2abff265553ca5;19402755;
70;9bf38784f318b476aafb145efbab5efc0bfd852363560d513c3bb59649913a9d4de639e96c9daaa30aa27fc8b343ccf68144a215e16598586f05d378224ab2e5f5f2b2671fb21ff6728eab740420a870058334d749140a6722c0a5b424331f36958f8b882c005b295b21258a7a507b282264c84c612bafee0f516166bede1cd9;10001;14c9c1a6d740d3cd7dbd3a59eef2491710021b5d3c409c45d7e19db30adb7114c6ed898ab40fd04f2b7bbdcce3188699d56170b9b9f1f0fcd8cfce0095919f871299b67f751e5775a32df0dc2bf69c9e8ef5f18a6995454cafc78f64245e7f6b6554df3a111702f568a80fc4f877f9c1f423879258d0ba712075acdbaaedae81;c37f3a368fbcad38a75f55eb48e3901fb8d9b0ebfaf412658f1c94cf0b70aed270a4adc472ab8e057ed08e15c6f1b45ea8f995665a792aa4d73d8b7926922c4f;cc37302f48c18128da156d9e646acaccad95ceed52d2a38d9e4ce1aa60e326054b5b4299fc58e708537b02e9ace5467efc8a4503159c6379315065d484549257;38726829;
71;c520266b09a35f0be18ea42851834925eb56d14ffdb146149da9cbdf20caf80b61538a86eb9f2348239316123075935bfae3b35cccb10b402b21e98cc57a2f65f5d36c93af028b9851e1449c311a0c7b5434bc5677cb4e312784139f45ad5a5536b0ada8bf2c79f1fc971da97d68c6c480265e17f182d7dfe628f03ce9351aed;10001;5e15ea404c695d841e3426c5d7a201d7c76bb89ba54a67588fa7eb56a4203c23b2605d4de8481c5ee21be1fcec8431c1450e491d91d52eb981dcbdcc22b51ec98502e843fcc669adaba89d4a74c386e246e71cbf3febcb8e6c9b153541efe44423149ae026a30cabc22cbdbe264175bf59634ec677dafbc080029a3ef2720001;dcf7adbe4ef3b230d3b6685a624a7a8e4e5fe39acae1e7566c621c4bec601e4213bd7325f5026b1cbae7e317bb4fb8179a13bcf96ea9b4fbb40cc9ef43ad0c01;e460cf253611f06ada9066c5ea74fda5acd7910dacd242e43927f98c838e221d4a4b1c392f7d93193a26a708e2f7f5eb7f8523fc47a609a7dd3b3b1c7018feed;35913008;
72;ccf603421afb60029891c2475461a5d0fd002d3a48d1a89c9d2f917435b1574ad32b241fcc5551228dda163c125bf46ca16c471dedcc8017f4c281de12466fad8845d243f230c8e11fef5a295e48d8e234460c0422cffa0dfd2166a81c73b2471c8d95e61a46ef848ab3d93ffdeb44af0e842023427e0af7709f209d56f208b3;10001;fe588cd28c0946abf2096fbe74c878ad5049d7d66c67418698c95f078759fba9af43ea204bc1d45dbd0ad66cd59ba746e74b2735ccd3ea61d02b505df4efd3c49c939a3778856a9a8d23a2f414f96e1e13efe9ccb224f79e3169e12256be0c7cb62be89390d490f04f81bcb07db9a164e0c3158159c9b4dda38b777fd018219;df53a346386173f7d90106c69ab3e3f6475dc25eff1f2d3481450a17af140c67f83152e68528c0b0d39e39ef119a281db97976dfdda7c4f92b41d93fd0a40abd;eaf283c4e81aaa94974465be8d72ccdbcd6fac51992f3bbdb471c88e70315a7163fe49588bc66499b1ca30685c24b17fa5cce52eb24ff4fc2112db3faf6d502f;16617163;
73;f10ce1d7725d67e8d4de9dfad5647fd0ddeda5018e514f29acb3557b45a7622227dec3f99e8ec50ade848b9e2a5d84a5f38e5059a5ddfd5860a4498b212b46f988be89a4c927ef9a5493a1dc43b3c926901b3000ad765e1c484284caea0b779f79335fda2dc5e0983884ed9e8e8aa6557b95ae98a6522badad4ffcc54e86d3ad;10001;d468bba1f41f26ef5e9504b501d15b681c07cb3d41c198766abe647709fbe357a1b6850eb38faf4652aa8db54433c02dd41ef5e2e96c6250bc68487e172e618ccffe678027daf576a0b8ec1c85648aa62af99e74558e1d2eef6f259c975d6c8d1a90b14350c93a5c7d2c1f573ec3758c61567027f3e6702763e01a57cc528081;f494ee3761668e3d46fec7c26bf8dd8a7ddbf320e1642ac2799e9a27441bc715cf7038898b967eded733afbe6564cdc9b11fa990d40757ff70cb657910c4cc9d;fc4dbf13032f8834d642c70d01d8cc44122d5291abf2c49f050ee7874cc5da2d963b5b5b70d3a6acbb102a194ce4415bb770b3d16df4cf85f7c1ccade2df8e51;20361601;
