id;n;e;d;p;q;t1;
23;c1d83a34d473cecd0c976f54d6f3c9c6156f43e03399c033c46572ffc140183b7537725f9a50e9585e8255cb074c61e4fa243df912c6d30f84bc1c2d21fbd477785430ea06340466d353cc9d79fa4b2ca7eb7af422f854adff1f0aaf8033940aa5da2c60a540c219f120e6a987f6e13c77333ebccdddc38060f81c7ffd804fe5f297334005d4204b2790f253fd273c1d388a625eacf0af38216f6d2bcedd135362aa1039d1a7b5004933afdcf41440ffbed6efcf9cc4b412d81c6f78e484b67b406e0e96107e5bc4968544f51c8e2f7a36eb3791a5e4cc60ce5e7b3802a99cb5ecf60d72669c454f2443e61311217913379a610ea573e30bada0511062fd96d9;10001;78659599748f4d55dc493e73e2625ee37232be64c587ec71fabccc157ff1105bf5acef93e3a3f79ad4707d5af1f8862113206981872108bc6dc3ec7837d05321b5120da37d20d7cf09d8d590c5cf28dbde9c0aad11ff4d9118912e30dd1eac078505a264909f4d2f91adceb663657a75f4cf565b2c3e5e0c21ae58fd41f56d299e8c635468b98b5bbbab07975259250a340a4a330b23184f45cc8b1673835c5856660cb9f27c3ece098fbb475881bdce2d308d3a295af10d4940828f9b5ebd786f61e829cdeeacf5d2fbf83d26c8b99f0b86eaf22760d2047a1628800861f1c84b5ffc488fd68291ed0c48df5f016765075b2a101524508e5a84b19ba1632fe5;f3e2f386b7b6135a528c4a5efe11a659ded3cee3b6843d91407a3ea73d7fcdee08955e29c588485a2d32a0bcb6e3498ba6e694433891ccee860f2048cad0754a0d61aa8e23409b60b748d7d91dce32fc13dda0e87508095a4fb8d6ad429bb68cfb27be3cfac24b93d6c66cfe6cc91007859f398b90dfe85912454e376f2ad4e3;cb78fcab9020ee32976133087ca4f33af50216a512992025fe9313f23a5fbb24b1d7f2a561c93e082949cce9c9f45e6041eeebcabd085104b25d88f25dd377fea9233f964e67d6d6d9c5a5d96e39d9432803f4f427d196fca1f682e33538aba9bb9c49a20f32fef487b51eb1f0d5e05df8b52a7f71a7af631c8a6c9c31652e13;102433893;
24;be66ee147a18740c9f3cad8190ae1ba2c8843caa319886d50dd72dfa27f5d45bfac2637374b56387bb113eb7d200c6060dc3069d26d3ee1e815de8f6760cdb1d487c44ce6e7429ccb0fe1cc04caa2dc993437c6224530dcd2a2a595304c575828c05cce63d5d25a304fe0ba6e834a5369c845b3c0b106e18a2ecb6f14c0278ca5a346c45335ea7934d03bd7068a290de18c957573444783ba2cd6464161c011cf0074e326313e9fa69dacc9731fd497eb0715e8c4b8f298d2155cbdc7420867d9f6f4cef7cb987272ea245d4ccb7ad1f3b22743d99b716bead51019d583d619681c54f9e16e04ee5f3140ebfd023f43b124b7e0ebe1c7762a253c028f099db5f;10001;97937fa36393c6072a5976d337a7b3ae82aceb529e4b0bc3ded1d7f3570e9831654e8d37a3c8a764ada2cbe830d196d3c8eee27c07261e61c0a14f4dadab0c60a28cf385d75eb8cc10772bd256f5ff9f8291ee1a7f4a73294a910e2d4e161837865b33c473438d2bdb549758177199b9011f493662a480d1321afa84dbfaf7c6d7fd66fb4bb053c88594983144443c809dabd01c15de5c5f3ec5a8c7c0b1d0970403ef682cbc6cdd4eed7f8e7d047d546d68ab7254b09846f77d96b1db3543db39ef064aa62a0f9073e8fd5a06921692f40b557fd4c990056c470e758488b70b2dc9650741bd3d32e8cdd0a06c6d93be42e8db6af951369132f0b3b0b54ccb49;d41d97f191f93bd9450f97f8f8c0e0cafd53bb7023f9f88271668e8dc776182d69f0d17fde2fae513bbfef396caab6a54672cf2c7a5664621c1425b6055d7c605c2011baf6030bd4de43f3feb365fc2b91c2781124206a0600eba0f08db903b2c184ee091acc4094b8c819cd48b1a8e159efbad07c4df26b5a981163e1874743;e5cb4f495673c91411751f17e67af107ec86332619cd9262bebeff4348ab3b7a5534fec659fbe3f578a77861676487d80595057c16dd18f5395a867d54ec1d16185e88c9961287613ba8e6a9b7bba961672befbbf73919551966edf1450ea19cf8cf0e445baa1345bb2f08c8c1f45f1b18d31a6491fdf056a03009d002c393b5;98679928;
25;efcde79e7ef8bc82903262cd1a0012e6d9340a40c1e87ab1789b3f643e10fbedfe41ba078f77d9576f7f874eb334ca9ce92b94b47e8baaa4988148ffb9f17de21cbed3e6c67e67b0e6aa5a7d534749c6f8686180754264aaee237cd8213e41ba0971a3ed509d053054f8f60b2e18914b460d5695b27a7e02453eed689b84b978f32445921180e79967a84e55e65b6ea1ce8f4313d6d279f687bd4ee9da2bfd3e60aa4d63ff57d2032e1b343e8263599387513dc11e1317e515abd9183e28d83a8159916324894ca2e796dca846d812f3174d06e8cb63e18370ca279d4889872ddf2484febf859fdbcf1afce0a86b1f9f62f619e20f2556e7823ad95a0153fa15;10001;204b8097edcd9dc58f99d98879a9ece1bdfaae2ece6e7aa78ff08876fd8cd800d32f12d895cfb42b7c4e967058de1133548b93f942d9985f965242fc7d943239d35937bc6a9af767f1889bab291dfea79728a788df41d3c0d9555a28d9414324c4c4d328d0a474e06f711fe19d919d6f9fbd881d9cedb62ea418b76c51156cccc46337a2c6ba446ab2f83184d5854d1d245c8b9ae0763adca13f79a982f2a87a8b5f8bdfa1aceb5ed36d28466d96603656448c6a64f92e9e109143daa3a17a0e6ecf0c469498f4ce96da0f9b0a12b697bab23e59708d11ecca461a92941dc670f5667162eae3fd7f62c29950d15972a729ce85ad01a297e218755801a1829ac1;f3d3938bf6301046dd328182f06d72b6cbf516ccd653c61c819d39453478b0b1f949e500ffe4c8943edeea1aba68e1f105d9530fd49a84feed2fded10c2fd193ea9e743e2569ca59d237ee560dcbe3e4f7b6265cd3b5fda3ebfb6d44ce6790cb88baa32d930fcd104ab73c818cf27ecb191400874bc58d213d48419cdd9fa34d;fbc6eb832aa885091e121fbfc97d5e0f0cc35c8032c203a628d000f67b76c0b55d0c5082a0698d022450c6a464ee682eef5f5bc916c83be7bf813e8f24a082da8a817a60c7adb5b226770ccd811a8d13c5624a13af8eb98791b7ca0bf0fc5b02cc8a4980112b44cdb6cd189f4e38fda0d1ed4086770b47ed5bc31197281b3de9;168297930;
26;cacff3ad1f37ca319133caa76ef5dd42f90a532a4e19ec910b3d5a6cea3ddb5c9243f44342e279152c85630d9fe6666693a530c2420e53193ce3c6fcac2c2d0f1a360c320767d1b927cff14df7420338fafcc4badc7567e8f6c4ca80edce65e61fe4bf43e0fab1e476c6d274557af58db01783de0290e4863057f5bd4e5b879d9a686d49a1b1e2b4caa3d04054d870edea81e926d4e9670fb8c9828a0304f8b024857ddef9d67b9e993e54a42f517931b9fe9db1b13542a3dbdd91b08cce901a2e1ef57053239fbee5a2f27ad81432e78ce27d60855ecac28b6514851ce4f9221004931b022de8d0650dad35a03f2778ea612d2275bf16fc0eb805d43ac0a62d;10001;4530887b2949492b7bd3e5711583bf4657dbd3df7ce18f3934526c04f82cbe2768a6d230182357178826c1522698dd9a650858080dad01607ccb6059570b831bc1df6a6daee516414a79c062ced5b06fc20075c521ecd3d4404b86a2517eb678b9acba2b98172e9538883fc7fc598468200905adb9c6608ffef2231dc01badb9d519b0be859c3870e6dc22c1c2bd685805a46eab6a1c860dfb8705f374c64915b339231ad92f736fe077ef428902cf975f3e9db191bf24e302b3e3fa997b8ffbcc06e3fb6fd6c57783d17483fd799cd7ea02d2f8b3eab7276dd4ae8e855afff72609227956222d92692c0f808c7675537e4ada6c9d7debebb2b26f3c810d43a9;ed0f918d2a3cb23e614d66461451f001a233cc5c019f47aae07f0c76013754c86b32fbbddf00cbb4f06df0d8b37b880c8dbd4420a0b61936172e574ade089ae2569244eaa6d23ad9d93f1d8cbea666f253e1affdaa8684d890e3b864811e589dae4e9feab1123f800700842588f08b3bc061a21ebdb8f34e555302bc6f54354b;db03ec794613a26686dde52e60deaded9c5dba0c8448f3ec7ca21b17346a58dc9d2546e310afc1eb7e15aa69cfd15ae54b8396cca24b1a4a41460470621a1950e501c70d55d26bcea909cec6bbf48f5ea51543829b6b12c0e84c6913368468632755cf40cc452ebef75caf45f3d2c4e31a3751c539b950fab50ac37d19ed7f67;85057387;
27;cc4c0c3c739902a0c832b42bd7c2f1e9df8ed77a605077ad626976c0acd7064ecfb0af585891206ad6ae6bd5348612f678a62cdf92b6b016c7ba64f24f634175f930e8e16e112edb26deea418408df22f0a7dbd2327a8d124747d9bccadc6b0c0c2322bb416434ab8ccbb8f0e10e2218d445b4925c10f621f03ec33cb314bd01336a5734d2a9f647e0711b6e90322e568c8b6dcfa28993f0ada8fe9813502e9a52b1721827d8a82299a4521a16c9f9c2fa4ac38ef9a69597edd34303ec922e2270905e4486d82976d83075d20ca678da32a2848724a135861cfa3c0114a6166d816463b48db01ec134371301ad9f926757ebbda7c86ebf0303a0702adf1fe489;10001;2a45fe2e30195442e2ca2320035872685b7b1a39575eaf34f06d3446703d5a2fcaa81bd0631b3ca2fee33eaaf2605fe2225af86416deb8972e22f2aa7524ebb1b6ab9934b46ad7d03f3dd7295161e892394bf29f8f146ec67e7b6ea1b33462ee2e40c2fa0e70e6b92cbc26fba9061ca6189e87dbd533294b22844a2ff03a7555402837806c637a24037c3b51fbc382e4460715249eb86ed96f1500ff019455c40fc4ee006d570f797cd16cfe4dda7204c6828a7bf5c7dd41209d8db42df2f382aaea414e5a64d7906172f625de94f4ed1d31547864b6f913d949ca4188b042ec7f20a639c933ed41013c12e2f167455195588fe32b20a4b146b1a6a5f72bec75;ced7084bf7a8e6b41d864cb5c089d58d3d8e9fb6e2379f63d11611fc88f603fa057b8b92d5948e417fdffd18e8aad95ba0e1772ca0379c5a8fcb4b09a691d0f2811b0fb7d6900eb0a75bfb9181da7e820ee5a553b1e281ab86d7544963b55cb0d98354697688c63f656118910b2918312d81cc3d890ea7ef8899bc92a97da0ff;fcda4b71617d9163be61c7393252626b04218001621e9dbc001cbfa40b1c3dc2b96fb54ccb908f2312937fc4829f6bedd7b73e8e67a1ffcf2e4ba86ea454a4e44dad9889dcd44a794d40d7cb4c50a3fa471181be2d3aff3c58d419791333d2f649cf19b4a09b7dcaaf75ae58033e9ad0e9874ff0c9d3e39dfa8bd2038377f277;557183069;
28;e74c333235af3277a67e8be2093c822831e4f8a95c92ca9b75fcbf8e129ccb5faf9bcb53d15df86ac449d06198304a02cfa2722c3a7d17b25d489189b3048c82ee713ef5ade512302387fdef758d65d3df47fc45e480ee53ac7c66321405d334b35640046f14c89462d4ec3511b6f5028238a11a5439cadf085c63bd292e4402b4d5af58a80dd50d2ff83c41781e7ec7a0e2f9682631f22d510699f844d133d1525a66ed9200bff73b645c78d199b34bfd576f89450b8f4f8c916c2313ed6cdeb9008ffff66d6b01cbf688825c3dc6ef7f3234122751606177c8c8ae70fb928e956702ef0b0dabfa2d22adc9c9e894777fe814de07da193f02c7779fa2d12bc3;10001;c2a39f198b8fa91a83234eb7a22a272588073531e0532ee86ffb877f192e94fe2a9b2219a0c0414227782e41527ea069892d1c83179d1909e1f22577090cb4e9a199eeef73aca707977ee3345569eddcc3b2a21a76d600b8ad17ea300e2570bc9285ec4d4ee4e07dee455b98b5158f4cd324b07da58f14a76733c842f09a9c634917d57c08a5dcc5947cf68635a0303861339e6ac409a24111705ab69f436762b93e4aed6544cda4e9f6f081f6a6180419de37492e422205a6a33be63636e438d06d15f8161084e017576d9f7da373ed291158891684baaccdb73894ae9dd121d1da812fe7fabe0022a355d0f5f35d4ed9e758b21f5b5a2589ea43a53d4d3711;f510f57d8c091543b73ed194846f1d6b7d5307e38adb35e09555e3312e9fccf24cf975f46c0f81d33c924a81f1c5b0c2f7a1767ce0f22954c2b482c66fc4b8dc8975320ae0fabbcb6493095ac5809c341885aac0e242c3e365124bf6eca482cd74adb4748472d077d9da57b8c54197158d91499e36dea21b4d9d11df12606c37;f19dfb6d838f99963ce5aaf11354e4610fdf147f599dfcb510cc1c13e1d5171d1ba2edf77c4a2fb24560c01169488e2729a0d66e98cc0dd00b00c8150694967ccd821bf8df14543f4e558067580a8ef7505cdb0a5d5ce2f2fdb8dcc928eba3e350bcee82a728fb99589ac883f3ccfddfa70e57320078a1aa0fe7f6ffc5e4eed5;172232438;
29;c8071e2052aa53e5bc157885d64229e930ffa94f9bf32f248b8ddf7270d2d258cb413a9add8d05df501640ea2d33ea299e5175ca3f3c0d2f624159be8be59d82a1c82b980e5ee1c5667a7e944ed6de04ed20e3857ce43a790044baafa0b3370ef58145991b0c6ca08a35db6c4916cce52bcfcfba494bad0c230faab35e478971efb93eb303e4cd620a0c10e080b3d95db4484c7cc7f2c8cd23f354ba6dd5fa4165e434a35f2d60ecf65357a4cfd58fd4cd11e8967c661732362981f9219322c29496539b8ad4144175d466986bb3f4aef3c9864a9aff5e430faaab137fbc8ab6ca0d8870c9e2a6ba7059e65f3d2f7579c52104d1e0080ca1feb7bab069789ccd;10001;4b9ea53d03037184407ebd799b6e97f998948ea5920775a3133f27625454df40c2567e995d789ae7b997302357c3709b1b472088bd2f2eace33061852fce36a5d413a0a773875b430d62f1c78fa69b78b14ce5b6e9683ed2cfcf2be48994371468abde6beb55df1b3224fa370dca98db6a9cbda367623ca181ffc240dd3b9e31d0c48f0ad315169fcfe95c4b9ad69d89c5b26d99d6b3de6013a2bdc0548a35f3fd59bf369ba064b3179bb283672abea293f77c7a52e0d5d90c51ee0b12b6b240e4777b5c45ebc294c660f8e3a3f99ed82b07bf6ea481f3cfc4f99b3637e5d57c1899cdf490fb589f0dc8f5de3021943d09a7fe4d9cd630cadff3bc8bee9d2c01;ccd9fc1175b130e28534eac0bdb4f7eed32db4b3b56a7590f613e5c983b14d6c705b0758dba96bead6e6ff10f05c92d59b3c0c9c6ef2966bb089b170ca1c3c43d63d65240f9818ecf161a8ffc4fc66631849098b9d96e3710f546e3bf62783ebee4d560db71668a37008a664c13250372179aa70823495eac99ab68cf719c521;f9f8cdebae1c091045d7455188489c28d5131e8f942b080e48213786d65c71feffcf24b0d17989d8162d80831351e999699c285624a56c2c6b8e2ef645c1bd55977e369735b7638f4777ca5c6c8d5eaa51b51dde470d779429bc5255e4b706f01352066daa3ba70b47a7430bb2cb9630649d44d4a549c68e08e77cfde2dc362d;181794033;
30;c3559ecb83b8b867e28ae16824a442bdf9ee5ca5a0bb02f018c691e9fc91f95008e797c68083f007732f121b351ca15b2572789d494692353850e7daba83c1bff5c29374a91a65a36ecd8f073bc2665998bbf4d03f263979f1b8d9410296a0231bd908b29825bc872b17908d13f7ce0da2a1211d2bf8ac2369d5f7917a93b6ff3e7d63a2712883603df960a9fd1269209764790b016a3eb6a8d0396e4842c14eb2d978743445b78f06d64b9257e41febbbbef4b1b85d576a0c8f3f2e82338d51b9f59be8a7def1f7d2559fab712524059a0a82bf7f437a6e0c8dce337c91761bb7f9a1c63d074f88b4b5133a1552b1b0be34c2521f222dc36dcd5f4539509b49;10001;5a15527668f8f7927157bb3c5c29a4de18356564bd0b81ff586dbb3d3dcdd43ca4dea990521486cde8c0fc88afa5d4844470d64f334be881c2c70d26427e210c763a95e6675655295a2052a5f35963fa4e05e091698e2753a5b6a9fae146b5f37b144c7e90cc5675bfd9ce4041c536b1f31e7c3707e05702bdfc7f800817b77c905f7655806bfbc27e0dbc557aa7f16fe812804100c53c919be3df5aa172c7a4c7395af2bd49028b95d6edaa5edb35d838cf2b9389ea947ceb8690e41b065993ce1c5062806fdcef4be2ecefe33614cb4f98885e9aa8b7d5f70293f925659fb5d24cc32328b50adfe43ea66bd053e3dc8bfb10f8cf5b2d9ab1d76a082594715;f1ed217cc3257a78eccb45b30334bbd824cf6f6cad220789bb18010516ae1aa975abd5eab442cc083d59854d7976a29ebadc320530d5999ee0a3acaa0843a99b4bb41e9f4ed62fe9ba971bfa504b7653c2cc527d6f9e2bb77131de2ee48716b1cce2c638cd7d0668473b3f024159512aacfa08200a7e46991ddaa4b70279741f;ceb29fc01df0a2de6cd3151c2f6b31c1a8a284e9ce5584e825c77064d9a63115988917ee8780475f021d33c26423dc8b156c245ca927ce4383b564e45316e17550b60cf303800a062864fedb68e5ac0e8011f0e8ba11d6c9b9a4c14c9ca89e5592b519c1eaee45279e23f41ccd5609c9498ab5f62d6829ed77c60aa704974397;70214760;
31;a9b5827b48b8ff651124f1369d3c7ae2776dcf2107004ea198cbe2c4278e28bcbfd9f80319fc7ad361d8486bc337f10035bc009bace2709bc333c1b3e550d9dc7966c4ef0c53b10145e653683b37a1dd19d88b8a88717173be2782eaf04bcf1bd63accf7de30165da30bdd88df64f42c2c45fbcb036234cfe5efec3207f68721a21fc5f1f93b9fcf77abdd9d8f10bff986a435410dac50e62b6c8e2b9d840e97529441d9aa60796d74a2a0389484dd504e70a7cb38e8693ce8f9a6d6f52e791bbdacee07bed4481d592ad3062e8621ff6b0995551c13b1384aeee3350717c55aa281459f5858b1432d182330b844c802d0af126ad621290f583f962974d5ccdb;10001;83dcfef79ff7eea9aefa8f5a2a2e5625253af357ec42b6d6250d36b3c7305442e4a70e680a86fd40c5a3f211996c1c1c57a42eacc75662bd049d7082c149631e464e2df2b817474f7fea892051f2d6181ffefbddb64abf2679b7e5a77af2cc880a9b41abcebe7a82632fd30088e3be3d9c60fc562fd8dcc4351b88e10f02e4d75f305c6b09aefeba9c05ab963bbccc52119c2503da226101bc5dc070e1ab64df37ab14b8dfbd9b9cbcde23d5b3b1715e6c8d94aa0df294c0f57493e411f23d243cc6d0b5f4939b59e8e42c8d1acebc1bcbb73aa735c11a2f4b0c8c967b228366ea32ef07d9b871e305c1fb0beb089016cfd45bd201e6544a7fdb6a64c5f40b41;c95d854ee4e892d6e616c740922a8047febb62b7fee6dd79d4c4a8e66e5ea861d8ffb730a228f7c5eeca50e0797e64f3578c20347c85ea92a734dde5a96ff3a3c75ccc9ca115f0188256b5446b661eeaa3511798fbf2b4dacbb10fa390da97d8ac6dc451d1e8ff91873bd3f5851de7d41c13dad9487f0e6aa9eed536af24286b;d7c132e01481570668fb03428ec94fb7552ed6e62ae1fd78e135f15cdcb7971f14a40381b4cd2eb133f74b6f084c40f68753afe646520d4fd84ef2c9598c3151bebc693975cb36cd0b86374f29c5f039e47de420ee4962adc446f2a1b8b706d49cabe80bf9b88581b599dd5d0da02dc1bbf5dc696aae87d4fe1436b7823bc951;333892078;
32;a2711f898f88da02084be938e367a373ecf2e67bf5c6aaae59ec938b8aa6412226e5c8b648ff82ef9858be4ffdbb1eb100ade1edd27a642bbf6e8642df23db535979f03d854837524cf69372188c2088cbd250bfb87dae3d829a3f18251ea77e1fa51b18c4e9c03cf60ce89bf20b7ff5d4a0aa3da4348e33734a4df65072e910dcbc0c5ea43ff9c5c5974393f58d26335f854761f7ca199570d726ed2259532fcde1f1cf25a2790ad09ef24f29e626e2846e38793f3b3093e5ab66a8ab3f61c06c9f2a9406f10526080f4f3f81c6e85f8f545d0ef16aa8048d8c997f542aed3191c54676bfd4040a422f7a1e20735ce801104e5f7038e22168b99a3f5ecc8aa5;10001;3b1ce17624b68f6717efcff234c6dd336d71c3302ef359df52b805c54cf24d5789422b753241513bb17bf1dd981f04ff329914538039abc443c88bb140148356e483bc4a16fb7dae4475a2986d9868aa7f498cbb07ff2c6e13dddfc20098142990887bc0dabf9986559fc2f224f5cc5e003f6b543d3226e1503e24fad2b1ce6010ebc062224058beb3ef8545cdf2f518b0495ae9d83484e2fe026a1520862328b9215dc7fe97efc50b5ce91468c4c2579bc3ea225131ecddecdc74bffa7b9f18484717a6c7483d3b3da766a74e20eb68686033f78361fb054c81204ca9fc6d01f9d2c19eb4a56dcedb8d0ea64ca7bb6211b2da3fe2295dacc398394c6e16a10d;d60c5745ad569f46d04004c149c85508bedaf96c8407d588ebe225031b6b181ce59d5cd219dcea469a4ece0fa5148d93249a6edb6f6a0a621b0adcc7f7f5c65400a03a80f9efa1e93f6df73dea91cbd6a12359ec9d07f1c918ca2dc6f17d18f81d078470de8bf20c34ec50d6094df59bf8568938269465bff6a5d1d5fa8a6ba7;c2477c5b95bac9df9cd03d359592b2d5e08047297287ffe457a4c4b0f261eaaa5a61dae83d3415785ce46b4b5c3b1d6975108e12437c74a7030d7eb2e25f3db708037269160dddb2e4b43b9050a0af131ff85a7b39fee122449cabb2c77623d8b062230064583de9e65ccd98d1af4b6ee31d25df18826811f4b92ff52015b0d3;249022759;
33;c868857f70a5f27410d18a87293be11c202a06e9f20902b249babffb7d8d9e0df8666cf55f69e388f2c5e99162a61c07682aed5a0786a6c558502b4d09290627e1286dead429b1c5c0999f2d9c4945713b0ad8d024a25eec1d00e538eaadf2c99b2d246a918ca75f212ed47a3f3594cbd4fd2cdd554f0630064b26632b239286714c578fb56aa0d92f698c3ae38a3f5a4fdd894da7337c182fad0a34cf4183914e2cb37563e3afd1ec04ee5ade5af185bde35384517a8a691dba22ab30b706df244a686fb9ff4b2c33bd30786527909e555cd45d823910838469dea19aae9911b05ad9cefcca96f82ed1dd6d188e4f6f394bc4e9919d5d125aa9152925f359fd;10001;afae88d0c604837d61bcff0e2b84757b3d6afa329d5d6ec2b24586c4c5349f48a9e7c83e75cd128cdc1dc8fa0d1b86d8ab656e3a8cfc6a37f78a17db695b502d27815492163912c1436ca810c8bfa6a37359b7e507285bc3ea4cfda49e7daca735642657518e96ae9b1d3d608906c490c6fec614a513285e7335efc9e16846aa0ab534a877f7a28fa53ba6a30d08acdcd0460aeaa7d251af3732416a315362f4e9874ce04fec93bb1aace71c91b01f4154a624d3ebfc3c89ce8ee7b0dd9775f0bd9b53780b0e8cc73a6a01f71c8bb6cdbf5aac90807f6f8af3f4c9bfc2bd7331ddc52e600b9fc1d9a7c480d61d51712db0926fe025755d294f6680fb9c6ef4f5;ff39d2426f74c2cb5475211f26309c183ed01a278944be7ba7d13af1e360800849039cd9f1e4a6258f948978975bf80b9e886bafd104453cc6e090882de39bfab7af133eafe07d553b1429ace77c6e13fb9131b43074c34bae526991f01571efa841d85fa400ce7a33517de6c62e8c693ab634e382b27ed2a0f129b633a2acd7;c904229cc98c9b28ead5a31a79c23cd7009c4f41202ffa7125dc5e4bcc819fa2af3430d75b51ff02f6094d3ac06432554d9fb0b6c12bc02bd26a4ddbe3558423901b710d982a46436a5a72c0ed8f0790fe7113b9f77539cd3d032960e7cdf5fb6f25710aeb0c24d28caf6981fd68daaf1cf133bce731d4c9308e3936cfb5214b;103393705;
34;bf46ad1658235b74d2cc1c92b567fac9a6ba0aee8d653db22bd8f8af3b0a6d85a44b4bdf3a372086a9ac8bb9a4474562d6f74c7b13800eb1254f3494084cb019e5f9931389f33101c1a1b2ae90c56992595dbf981e948e5165625f074f0f477c75779787c8ad2ee0a04f82ed4e54206598234d68c919e7c1f0b6101991e1e8cc6b77cc140515d7e4d541d4028c2f08569bba828e32bcb7070ec055f923308d6dc700261bb5c0da30d3a28304123409bf2252b384cb8f18b727bff32cdc48c2d125db17be265930915dfa5a7a0915888ce09f75b306c45020cba715a506321b07064954e28da39103efd671fa62148f591e9fa1df007b39f22bef38fee03c93d9;10001;7e660a0376030770cfcc2a2598d3399b001e7912e3453fdbf9b5cbc0a05767c0a4ad4d5a1a724b8031a7e03db11d97f094f59f08c5fe1db75a5c58f669f5a379b9cb8f319e3ba2eaf2361489df0955966c8fd308874ccc2f65bbf7e8308a7c46f6a92ced81e34fd3089d027c2702d8d5ca0faa1bd0a8d9ca03738c78193b1c46b404a3d218e79bdc89dd292c1323b549700b132c1f154f1018fff37c0961f9665c2791bc72a8a54ac5b1ac98ed495ca6f8bb825fc9208986bbcc1ecf069d594320b4e4b591f4fcefd01bb2aa82bac6f96222ab0cf6a702319c801cd2f3acc532539795f29c61a7a9ff3918331740f65d05858ce883443645b1c19afe9d7d5601;f35f01ecf1fe7d00d0d776297e42e54a1e2a276c8db720d4c1e9f88a088fa2d191e2d988127d8f0481e3b7cedab653a9ab7aad78f6e5551d3d2b6913bed8bdf8b117f434a06f3acd2a91df1d0ec9ad08c1e7761591f5085927e4a159f6c103402af1cfb736551750fc5ab63740da51adfac6778650a4b6e8cad9eeea2e87c891;c933a091bb259bb31c2b13623d0c20223c534f6e9e3a34f62bec7e52de03fe967ffc47b4b0c7f6b7d4125718f956ec344fef0f090b2979f9eddfa495c8d5c32875300fa33581d5f5aec9db894d96aebb772632ed0ebc744c87aeea7f804680fa17087da936097aee3c13ddbd086070e505cdf18a38a429d68500e1312edb7ac9;262320128;
35;c015ee1d5039ea7a55ba7cc1a15593e275bb4c63037bf0288ad66f9a35cfd41f4f0e9e551e3bf738c187ab0aa4f10bafaff9a73bcefa932db4218504a72d870b2239bc14a4cc54a560de61f86ce5358496b1a345ac69b63bd723a8eab88a49d365732561cc19a8a3593ca2320ca6c4dbf448bf28e9d229d39d6741ce9442681c198a7147d53c0ec4bcad192c6ed655f410fb877c6be46bbd34261bc41848b4743fd5065108c52588e0a237746cb56661a93a883359d7879e82c2735ce5b58c83dfcd34232309ee912710801ef89df546614a0140e09c5e92e642109bb04fc84f56bb0329e1ae2f84ee258b480fc2642656b9e95205117efcadc3636ec34160c9;10001;188fb54ed23f559826f61d95b4c7788d70786ea00a8602836c9d56cfe52999fa16e5cba11ea894481197036bed035577358d3ab10f1a434f88c4f07953d722796dfaebedc7d4c8ce0cc0e2ce1d3e81c55e6f806d1c4ab81e96b7dc9586db47ed5bff893c2418f3d34f49cd8390d292417dceff827fc37bcdaf46d0c75575d851e6caa20db6af38c9dcb216a724b64c5c6756d5193f26a8f891d5d86d7264a719dbb97707a13cb9f4ef65af7d05531f372f7027e8115d870303df5d0d3f248d64e9b6c7efb4b7ee85c52356b1bc8a3e639233d8a1246ea7071deb30c01b08f69348db6f0b186d77f49bdc458dd835c150eb0422e24b078572479809096411dcf1;da61646324b1b348d6f3048d6ef0d9b660cb29a03f13017a78ceafdddd4fa813dda0a46d6eab85dfad211d28e56e563cf5df1dd40b33abed68ed1543519aa8ccb35e20bdf8cb1535d5976ad31c98462b18fba0cc5dc2403662b047ccd3a9ccaea312372365aa4d5eeb893e8b2656db79e8903fcf98de623b581b8982da880c33;e12cef4fb5e37441afd70f92cca702b2266021bcc35db1285fbe3dbb219d3bd57ba45a08fc55a579bf75e50ea66ee1e205dbfc4462a1a5aa2b7aab8da89436a442aecfbeb6e7614efca2a2858f2965db1c93f11ac97cc70f41e14094d3542f4f17a793fb80c3797c493677afa928479572879295abcee5b64e2189f6430ca313;106929294;
